TOL,120311,40519,41.746777,-0.884485,14.81,160.26,505.90,591.47,14.63,946.76,40.14,60.38,77.88,79.62,23.56,-43.31,-19.69,-0.24,-4.55,-1.45,2,9,1,6.58,0,1
TOL,120312,40519,41.746777,-0.884485,14.81,160.26,505.90,587.60,14.62,947.20,40.18,38.88,63.94,170.31,-2.12,-7.69,-50.25,-2.37,-1.81,1.56,2,9,1,7.16,0,1
TOL,120313,40519,41.746777,-0.884485,14.81,160.26,505.90,586.66,14.56,947.31,40.32,329.00,76.88,57.69,45.00,-10.62,26.06,-1.32,-3.57,0.98,2,9,1,6.62,0,1
TOL,120314,40519,41.746777,-0.884485,14.81,160.26,505.90,594.17,14.76,946.45,40.24,205.56,56.62,17.31,50.56,-118.44,-66.31,-2.17,-7.67,1.25,2,9,1,7.14,0,1
TOL,120315,40519,41.746777,-0.884485,14.81,160.26,505.90,579.83,14.81,948.08,40.21,58.44,72.19,134.56,159.06,5.56,7.50,1.06,-3.99,3.03,2,9,1,6.60,0,1
TOL,120316,40519,41.746777,-0.884485,14.81,160.26,505.90,578.42,14.58,948.24,40.33,57.06,67.06,-119.94,29.62,11.44,17.06,-4.58,-1.53,-0.80,2,9,1,7.16,0,1
TOL,120317,40519,41.746777,-0.884485,14.81,160.26,505.90,577.20,14.41,948.38,40.68,329.94,82.81,39.06,-3.88,-77.38,31.25,-2.44,-4.93,-0.79,2,9,1,6.60,0,1
TOL,120318,40519,41.746777,-0.884485,14.81,160.26,505.90,575.82,14.56,948.54,40.67,312.75,86.38,179.38,51.38,41.50,-12.12,-0.24,-3.56,-1.28,2,9,1,7.10,0,1
TOL,120319,40519,41.746777,-0.884485,14.81,160.26,505.90,573.42,14.61,948.81,40.64,268.94,54.06,161.06,80.44,-66.62,116.56,-0.89,2.19,0.65,2,9,1,6.61,0,1
TOL,120320,40519,41.746777,-0.884485,14.81,160.26,505.90,570.41,14.45,949.16,40.70,240.19,53.56,163.38,12.38,-88.56,43.94,-1.11,-1.27,1.90,2,9,1,7.14,0,1
TOL,120321,40519,41.746777,-0.884485,14.81,160.26,505.90,567.79,14.35,949.46,40.86,241.44,61.81,176.00,22.25,8.44,47.62,-1.42,-0.64,-0.41,2,9,1,6.59,0,1
TOL,120322,40519,41.746777,-0.884485,14.81,160.26,505.90,565.72,14.33,949.69,41.01,232.00,85.31,176.38,100.44,58.56,101.50,0.31,-2.46,-1.91,2,9,1,7.15,0,1
TOL,120323,40519,41.746777,-0.884485,14.81,160.26,505.90,562.43,14.45,950.07,41.09,128.12,56.19,49.50,127.75,-33.50,-75.75,2.20,-7.16,1.60,2,8,1,7.10,0,1
TOL,120324,40519,41.746777,-0.884485,14.81,160.26,505.90,556.53,14.46,950.74,41.13,12.31,66.06,146.25,116.75,4.25,24.56,0.63,-2.88,2.97,2,8,1,6.57,0,1
TOL,120325,40519,41.746777,-0.884485,14.81,160.26,505.90,553.86,14.36,951.04,41.24,68.94,57.94,-7.69,-100.38,42.94,40.81,-1.79,-8.61,-0.61,2,8,1,7.08,0,1
TOL,120326,40519,41.746777,-0.884485,14.81,160.26,505.90,549.61,14.42,951.46,41.28,15.38,80.50,41.56,146.75,-76.38,-77.81,0.71,-3.30,-0.28,2,9,1,6.59,0,1
TOL,120327,40519,41.746777,-0.884485,14.81,160.26,505.90,544.36,14.42,952.13,41.35,238.38,50.12,154.94,-30.00,-65.50,-111.94,0.00,2.29,3.18,2,9,1,7.10,0,1
TOL,120328,40519,41.746777,-0.884485,14.81,160.26,505.90,542.19,14.34,952.38,41.43,316.75,79.94,133.50,-63.69,138.75,47.94,-0.45,-1.82,-1.72,2,9,1,6.59,0,1
TOL,120329,40519,41.746777,-0.884485,14.81,160.26,505.90,540.58,14.51,952.56,41.40,303.25,70.00,96.62,129.94,-47.12,-143.19,-1.19,-4.60,0.66,2,9,1,7.03,0,1
TOL,120330,40519,41.746777,-0.884485,14.81,160.26,505.90,537.01,14.48,952.97,41.43,200.38,65.75,174.81,-33.06,-66.69,-62.81,-1.59,-0.97,-0.11,2,9,1,6.58,0,1
TOL,120331,40519,41.746777,-0.884485,14.81,160.26,505.90,536.05,14.45,953.08,41.50,183.56,59.81,139.38,-31.38,-12.81,23.25,-0.54,-0.37,1.99,2,9,1,7.14,0,1
TOL,120332,40519,41.746777,-0.884485,14.81,160.26,505.90,532.65,14.45,953.47,41.64,235.56,35.00,164.19,95.00,-20.25,133.06,-2.06,1.55,5.31,2,9,1,6.58,0,1
TOL,120333,40519,41.746777,-0.884485,14.81,160.26,505.90,529.52,14.38,953.83,41.71,217.19,56.06,159.25,-34.44,91.75,-76.00,1.26,-0.22,0.03,2,9,1,6.59,0,1
TOL,120334,40519,41.746777,-0.884485,14.81,160.26,505.90,527.37,14.35,954.07,41.75,226.62,60.81,149.12,18.19,36.44,-16.25,0.41,1.33,0.10,2,9,1,6.57,0,1
TOL,120335,40519,41.746777,-0.884485,14.81,160.26,505.90,525.82,14.41,954.25,41.74,186.38,60.31,120.69,93.62,27.06,33.06,0.41,-3.02,1.53,2,9,1,6.59,0,1
TOL,120336,40519,41.746777,-0.884485,14.81,160.26,505.90,523.16,14.45,954.55,41.72,152.50,53.88,106.69,-12.19,160.75,-240.00,3.41,-1.49,-0.31,2,9,1,7.13,0,1
TOL,120337,40519,41.746777,-0.884485,14.81,160.26,505.90,520.40,14.48,954.87,41.71,98.31,60.44,61.31,56.75,-144.38,1.19,1.04,-7.99,0.56,2,9,1,7.10,0,1
TOL,120338,40519,41.746777,-0.884485,14.81,160.26,505.90,514.57,14.48,955.54,41.71,26.06,69.88,-110.62,84.19,-10.75,-70.12,-4.10,-4.83,1.90,2,9,1,6.57,0,1
TOL,120339,40519,41.746777,-0.884485,14.81,160.26,505.90,510.27,14.39,956.03,41.78,284.19,61.75,-157.31,32.50,-121.88,25.25,-5.38,-2.61,4.47,2,9,1,7.11,0,1
TOL,120340,40519,41.746777,-0.884485,14.81,160.26,505.90,507.42,14.40,956.36,41.81,218.81,68.56,-139.50,57.12,11.38,-1.69,-3.98,-1.38,-0.92,2,9,1,6.76,0,1
TOL,120341,40519,41.746777,-0.884485,14.81,160.26,505.90,503.10,14.40,956.87,41.89,131.50,56.62,136.06,4.56,69.06,-37.75,2.71,-4.31,3.78,2,9,1,6.55,0,1
TOL,120342,40519,41.746777,-0.884485,14.81,160.26,505.90,501.23,14.35,957.07,41.94,148.44,64.62,89.00,-6.88,5.06,3.69,2.44,-1.01,-2.36,2,9,1,7.10,0,1
TOL,120343,40519,41.746777,-0.884485,14.81,160.26,505.90,496.73,14.41,957.58,41.96,142.12,62.94,91.06,0.69,-89.00,43.44,2.81,-4.78,1.86,2,9,1,7.08,0,1
TOL,120344,40519,41.746777,-0.884485,14.81,160.26,505.90,491.78,14.48,958.15,41.92,110.69,66.69,69.88,70.62,54.06,-45.25,3.13,-4.30,0.30,2,9,1,6.70,0,1
TOL,120345,40519,41.746777,-0.884485,14.81,160.26,505.90,487.95,14.50,958.59,41.93,76.88,77.06,42.44,34.75,-18.94,16.31,-0.30,-3.73,-1.37,2,9,1,6.57,0,1
TOL,120346,40519,41.746777,-0.884485,14.81,160.26,505.90,483.71,14.55,959.08,41.91,20.12,71.50,81.06,50.81,-36.94,21.75,2.78,-3.24,-0.40,2,9,1,6.57,0,1
TOL,120347,40519,41.746777,-0.884485,14.81,160.26,505.90,473.85,14.73,960.21,41.79,221.69,60.25,164.94,50.25,-59.25,-38.94,-0.77,-0.61,0.80,2,7,1,7.11,0,1
TOL,120348,40519,41.746777,-0.884485,14.81,160.26,505.90,465.55,14.66,961.17,41.80,193.50,49.88,168.88,-56.94,75.06,-87.94,-0.72,-1.71,3.79,2,8,1,7.09,0,1
TOL,120349,40519,41.746777,-0.884485,14.81,160.26,505.90,461.62,14.70,961.62,41.78,202.75,61.88,147.69,-124.62,-92.19,-5.12,2.08,0.28,3.29,2,9,1,6.58,0,1
TOL,120350,40519,41.746777,-0.884485,14.81,160.26,505.90,458.38,14.75,961.99,41.78,215.62,42.56,149.25,22.31,-28.56,38.94,0.63,2.33,2.09,2,9,1,7.10,0,1
TOL,120351,40519,41.746777,-0.884485,14.81,160.26,505.90,452.50,14.79,962.67,41.76,140.50,32.31,135.75,18.62,158.31,-227.31,2.95,-1.23,6.92,2,9,1,6.56,0,1
TOL,120352,40519,41.746376,-0.879535,14.73,188.96,234.30,449.25,14.73,963.05,41.74,143.75,73.12,-16.44,89.12,-22.88,51.50,-1.20,-4.11,-0.22,2,9,1,6.56,0,1
TOL,120353,40519,41.746109,-0.879377,14.58,184.13,274.00,444.69,14.68,963.57,41.79,86.69,65.19,-18.19,91.19,-8.94,89.19,-3.15,-7.23,-0.05,2,9,1,6.56,0,1
TOL,120354,40519,41.745918,-0.879208,12.02,189.29,309.60,439.18,14.67,964.21,41.83,46.19,77.25,154.50,14.38,-22.62,-14.94,-1.22,-2.71,-0.62,2,9,1,7.09,0,1
TOL,120355,40519,41.745777,-0.879118,13.28,188.94,329.60,433.93,14.65,964.82,41.88,34.38,77.50,-75.94,14.38,-11.19,8.50,-3.79,-4.31,0.09,2,9,1,7.10,0,1
TOL,120356,40519,41.745701,-0.879022,13.71,187.61,338.70,429.59,14.63,965.32,41.93,7.62,76.19,-46.12,78.44,24.50,50.38,-3.62,-5.03,-0.80,2,9,1,6.57,0,1
TOL,120357,40519,41.745663,-0.878995,14.21,189.58,348.10,424.19,14.71,965.94,41.92,325.44,63.69,164.50,58.69,15.25,25.62,-0.90,-0.42,0.99,2,9,1,6.54,0,1
TOL,120358,40519,41.745575,-0.878915,14.39,189.09,350.60,419.98,14.76,966.43,41.92,287.44,64.88,136.88,43.25,15.19,18.12,-0.50,-0.54,-0.47,2,9,1,6.56,0,1
TOL,120359,40519,41.745518,-0.878857,14.39,189.09,350.60,415.38,14.86,966.96,41.86,273.19,62.62,143.06,-18.56,-31.69,-42.56,0.36,-2.27,3.15,2,9,1,7.12,0,1
TOL,120400,40519,41.745419,-0.878795,14.04,190.94,352.90,410.90,14.92,967.48,41.79,220.44,57.00,133.31,2.88,-82.75,-24.19,1.66,-1.68,2.53,2,9,1,7.08,0,1
TOL,120401,40519,41.745354,-0.878800,12.92,187.80,358.00,406.91,14.93,967.92,41.74,173.31,61.12,57.56,57.00,-9.12,25.19,2.21,-5.44,-0.52,2,9,1,6.54,0,1
TOL,120402,40519,41.745350,-0.878753,10.06,183.34,365.40,403.07,15.01,968.39,41.67,117.94,43.56,145.06,49.94,-108.25,38.94,2.34,1.92,2.38,2,9,1,7.04,0,1
TOL,120403,40519,41.745350,-0.878753,10.06,183.34,365.40,396.52,15.00,969.14,41.67,147.25,76.12,136.19,-56.81,124.12,-40.50,-0.10,-0.54,-0.28,2,9,1,6.54,0,1
TOL,120404,40519,41.745213,-0.878647,10.06,183.34,368.60,392.61,15.06,969.60,41.66,185.81,58.62,111.44,35.00,28.88,75.50,3.06,-1.54,0.69,2,9,1,7.09,0,1
TOL,120405,40519,41.745216,-0.878503,10.06,183.34,372.80,382.19,15.22,970.81,41.61,88.19,63.75,132.50,-51.69,-72.00,74.19,2.32,0.72,-0.90,2,9,1,6.54,0,1
TOL,120406,40519,41.745216,-0.878503,10.06,183.34,372.80,378.51,15.30,971.23,41.58,152.81,79.00,98.25,-11.31,-51.75,152.19,0.69,-4.00,-0.67,2,9,1,6.55,0,1
TOL,120407,40519,41.745144,-0.878240,6.00,185.66,372.80,373.46,15.38,971.82,41.52,132.94,52.69,74.69,154.81,30.31,57.94,4.54,-3.09,-0.17,2,9,1,6.54,0,1
TOL,120408,40519,41.745110,-0.878128,5.04,190.96,372.80,368.10,15.45,972.44,41.46,40.19,75.88,-117.94,207.88,-55.25,58.81,-4.12,-2.34,-1.86,2,9,1,7.09,0,1
TOL,120409,40519,41.745068,-0.878092,6.49,203.98,372.80,360.17,15.58,973.37,41.38,269.06,55.75,166.81,21.00,26.75,3.19,-1.01,0.16,1.84,2,9,1,6.58,0,1
TOL,120410,40519,41.744987,-0.878015,8.59,200.09,376.50,356.52,15.68,973.79,41.29,358.50,78.75,96.88,-113.44,2.94,-1.62,0.13,-3.49,-0.74,2,9,1,7.08,0,1
TOL,120411,40519,41.744930,-0.877817,8.92,195.94,380.70,351.01,15.75,974.43,41.16,300.19,60.81,63.31,136.81,-160.62,-24.19,0.18,-8.97,5.75,2,9,1,6.54,0,1
TOL,120412,40519,41.744873,-0.877612,8.36,183.78,382.10,342.79,15.85,975.39,41.01,124.06,39.00,105.12,121.06,160.00,-119.06,6.02,-1.50,0.23,2,9,1,7.07,0,1
TOL,120413,40519,41.744804,-0.877432,8.66,172.28,382.10,336.65,15.90,976.11,40.88,244.31,62.81,128.31,-11.00,218.50,18.25,1.10,0.24,0.06,2,9,1,7.07,1,1
TOL,120414,40519,41.744804,-0.877432,8.66,172.28,382.10,331.74,16.05,976.68,40.74,245.94,42.06,104.31,206.12,-108.94,2.00,2.87,-5.73,5.92,2,9,1,6.72,1,1
TOL,120416,40519,41.744617,-0.876907,11.00,139.54,373.10,324.77,16.33,977.49,40.66,337.81,49.50,175.25,1004.00,-430.94,-1622.75,12.36,-10.55,-40.19,2,9,1,7.08,1,1
TOL,120417,40519,41.744564,-0.876790,10.49,141.46,364.40,323.75,16.75,977.61,41.12,306.62,41.94,76.06,2.88,5.56,0.06,-1.71,0.94,-4.41,2,9,1,7.03,1,1
TOL,120418,40519,41.744545,-0.876662,7.89,146.31,364.40,324.30,17.13,977.55,41.09,293.00,15.31,66.88,2.12,2.50,-2.88,0.31,-0.14,-0.38,2,9,1,6.56,1,1
TOL,120419,40519,41.744564,-0.876613,4.10,161.82,364.40,324.06,17.58,977.57,40.89,355.31,14.31,19.56,0.31,53.75,-174.44,0.06,-0.66,0.05,2,9,1,7.06,1,1
TOL,120420,40519,41.744572,-0.876562,1.11,195.75,353.70,323.69,17.90,977.62,40.45,106.44,-6.25,-59.00,-702.75,385.06,-195.56,-6.90,-8.46,-4.84,2,9,1,7.08,1,1
TOL,120421,40519,41.744553,-0.876568,0.84,195.75,350.60,324.33,18.07,977.54,40.00,43.50,-4.94,90.44,-14.12,-0.50,-3.94,0.70,0.00,-0.27,2,8,1,7.08,1,1
